/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_41_205.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_41_205.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_41_205.jpg,-0.205115,0,0,11.20497
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_41_280.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_41_280.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_41_280.jpg,-0.1303435,0,0,11.1208
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_41_354.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_41_354.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_41_354.jpg,-0.1303435,0,0,11.03297
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_41_427.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_41_427.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_41_427.jpg,-0.1303435,0,0,10.96715
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_41_495.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_41_495.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_41_495.jpg,-0.106906,0,0,10.88003
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_41_562.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_41_562.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_41_562.jpg,-0.09747199,0,0,10.81528
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_41_635.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_41_635.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_41_635.jpg,-0.09747199,0.155235,0,10.78392
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_41_708.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_41_708.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_41_708.jpg,-0.06010466,0.342867,0,10.90795
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_41_780.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_41_780.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_41_780.jpg,-0.01116598,0.5910299,0,11.28237
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_41_850.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_41_850.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_41_850.jpg,-0.01116598,0.767733,0,11.87212
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_41_925.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_41_925.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_41_925.jpg,-0.01116598,0.8650199,0,12.36258
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_42_004.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_42_004.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_42_004.jpg,-0.01116598,0.606186,0,12.98871
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_42_068.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_42_068.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_42_068.jpg,-0.01116598,0.4400069,0,13.28087
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_42_154.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_42_154.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_42_154.jpg,-0.01116598,0.15804,0,13.28963
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_42_227.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_42_227.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_42_227.jpg,-0.01116598,0,0,13.35135
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_42_307.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_42_307.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_42_307.jpg,-0.01116598,0,0,13.20151
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_42_389.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_42_389.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_42_389.jpg,-0.01116598,0,0,13.07453
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_42_465.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_42_465.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_42_465.jpg,-0.05557193,0,0,12.97066
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_42_540.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_42_540.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_42_540.jpg,-0.09050708,0,0,12.87885
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_42_604.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_42_604.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_42_604.jpg,-0.09994104,0,0,13.05949
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_42_671.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_42_671.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_42_671.jpg,-0.09994104,0,0,12.68815
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_42_752.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_42_752.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_42_752.jpg,-0.09994104,0,0,12.58169
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_42_826.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_42_826.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_42_826.jpg,-0.09994104,0,0,12.47799
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_42_892.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_42_892.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_42_892.jpg,-0.09994104,0,0,12.65152
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_42_965.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_42_965.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_42_965.jpg,-0.03460348,0,0,12.5502
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_43_029.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_43_029.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_43_029.jpg,-0.03460348,0,0,12.22305
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_43_105.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_43_105.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_43_105.jpg,-0.03460348,0,0,12.1246
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_43_181.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_43_181.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_43_181.jpg,-0.03460348,0,0,12.03015
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_43_251.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_43_251.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_43_251.jpg,-0.03460348,0,0,12.2085
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_43_326.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_43_326.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_43_326.jpg,-0.03460348,0,0,12.11301
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_43_397.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_43_397.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_43_397.jpg,-0.03460348,0,0,12.01961
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_43_469.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_43_469.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_43_469.jpg,-0.04403744,0,0,11.70969
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_43_547.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_43_547.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_43_547.jpg,-0.05800413,0,0,11.61391
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_43_612.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_43_612.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_43_612.jpg,-0.05800413,0,0,11.76497
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_43_687.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_43_687.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_43_687.jpg,-0.05800413,0,0,11.67453
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_43_757.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_43_757.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_43_757.jpg,-0.05800413,0,0,11.58174
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_43_830.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_43_830.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_43_830.jpg,-0.05800413,0,0,11.30419
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_43_906.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_43_906.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_43_906.jpg,-0.05800413,0,0,11.19851
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_43_982.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_43_982.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_43_982.jpg,-0.05800413,0,0,11.32683
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_44_058.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_44_058.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_44_058.jpg,0,0,0,11.19631
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_44_133.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_44_133.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_44_133.jpg,0,0,0,11.13755
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_44_202.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_44_202.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_44_202.jpg,0,0,0,11.04929
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_44_274.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_44_274.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_44_274.jpg,0,0,0,10.9612
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_44_345.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_44_345.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_44_345.jpg,0,0,0,10.89536
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_44_418.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_44_418.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_44_418.jpg,0,0.185748,0,10.88241
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_44_489.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_44_489.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_44_489.jpg,0,0.3709921,0,11.02681
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_44_572.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_44_572.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_44_572.jpg,0,0.5973961,0,11.33577
/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/center_2017_09_04_20_30_44_648.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/left_2017_09_04_20_30_44_648.jpg,/Users/andrew/Documents/udacity/car1/Behavioural cloning - Proj 3/more_data/IMG/right_2017_09_04_20_30_44_648.jpg,0,0.8477971,0,12.06671
